# Virtual Drums debug log (per finger per frame)
# measured_fps=15.13
# smoothing_frames=2  velocity_delta_frames=1
# STRIKE_SPEED_THRESHOLD(px/s)=130.0  DECEL_SPEED_THRESHOLD(px/s)=60.0
# CONTACT_BAND_PX=25.0  arm_clearance_px=13.9
# strike_axis=y  approach_sign=1
# contact_zeros: right_thumb=391.0, right_index=407.0, right_middle=411.0, right_ring=412.0, right_pinky=409.0, left_thumb=414.0, left_index=407.0, left_middle=404.0, left_ring=414.0, left_pinky=418.0
# events: warmup/vel_warmup/dt_zero/approach/medium/FIRE/impact_noarm/impact_noreach/slow_stop
ts_ms,finger,hand,raw_y,smoothed_y,velocity_pxps,depth,armed,was_fast,deepest_y,contact_zero_y,arm_line_y,event,fired,strike_speed
20765,right_ring,Right,418.00,417.00,15.87,417.00,0,0,,412.00,398.07,slow_stop,0,
20765,right_pinky,Right,412.00,410.50,15.87,410.50,0,0,,409.00,395.07,slow_stop,0,
20765,left_thumb,Left,415.00,418.00,-15.87,418.00,0,0,,414.00,400.07,slow_stop,0,
20765,left_index,Left,408.00,407.00,-23.81,407.00,0,0,,407.00,393.07,slow_stop,0,
20765,left_middle,Left,402.00,402.50,-7.94,402.50,0,0,,404.00,390.07,slow_stop,0,
20765,left_ring,Left,417.00,415.00,7.94,415.00,0,0,,414.00,400.07,slow_stop,0,
20765,left_pinky,Left,417.00,416.00,-15.87,416.00,0,0,,418.00,404.07,slow_stop,0,
20827,right_thumb,Right,393.00,393.50,24.19,393.50,0,0,,391.00,377.07,slow_stop,0,
20827,right_index,Right,409.00,408.50,48.39,408.50,0,0,,407.00,393.07,slow_stop,0,
20827,right_middle,Right,411.00,410.00,16.13,410.00,0,0,,411.00,397.07,slow_stop,0,
20827,right_ring,Right,416.00,417.00,0.00,417.00,0,0,,412.00,398.07,slow_stop,0,
20827,right_pinky,Right,412.00,412.00,24.19,412.00,0,0,,409.00,395.07,slow_stop,0,
20827,left_thumb,Left,416.00,415.50,-40.32,415.50,0,0,,414.00,400.07,slow_stop,0,
20827,left_index,Left,408.00,408.00,16.13,408.00,0,0,,407.00,393.07,slow_stop,0,
20827,left_middle,Left,404.00,403.00,8.06,403.00,0,0,,404.00,390.07,slow_stop,0,
20827,left_ring,Left,414.00,415.50,8.06,415.50,0,0,,414.00,400.07,slow_stop,0,
20827,left_pinky,Left,415.00,416.00,0.00,416.00,0,0,,418.00,404.07,slow_stop,0,
20890,right_thumb,Right,389.00,391.00,-39.68,391.00,0,0,,391.00,377.07,slow_stop,0,
20890,right_index,Right,399.00,404.00,-71.43,404.00,0,0,,407.00,393.07,slow_stop,0,
20890,right_middle,Right,400.00,405.50,-71.43,405.50,0,0,,411.00,397.07,slow_stop,0,
20890,right_ring,Right,407.00,411.50,-87.30,411.50,0,0,,412.00,398.07,slow_stop,0,
20890,right_pinky,Right,409.00,410.50,-23.81,410.50,0,0,,409.00,395.07,slow_stop,0,
20890,left_thumb,Left,419.00,417.50,31.75,417.50,0,0,,414.00,400.07,slow_stop,0,
20890,left_index,Left,408.00,408.00,0.00,408.00,0,0,,407.00,393.07,slow_stop,0,
20890,left_middle,Left,405.00,404.50,23.81,404.50,0,0,,404.00,390.07,slow_stop,0,
20890,left_ring,Left,413.00,413.50,-31.75,413.50,0,0,,414.00,400.07,slow_stop,0,
20890,left_pinky,Left,417.00,416.00,0.00,416.00,0,0,,418.00,404.07,slow_stop,0,
20968,right_thumb,Right,393.00,391.00,0.00,391.00,0,0,,391.00,377.07,slow_stop,0,
20968,right_index,Right,380.00,389.50,-185.90,389.50,1,0,,407.00,393.07,slow_stop,0,
20968,right_middle,Right,390.00,395.00,-134.62,395.00,1,0,,411.00,397.07,slow_stop,0,
20968,right_ring,Right,383.00,395.00,-211.54,395.00,1,0,,412.00,398.07,slow_stop,0,
20968,right_pinky,Right,391.00,400.00,-134.62,400.00,1,0,,409.00,395.07,slow_stop,0,
20968,left_thumb,Left,417.00,418.00,6.41,418.00,0,0,,414.00,400.07,slow_stop,0,
20968,left_index,Left,407.00,407.50,-6.41,407.50,0,0,,407.00,393.07,slow_stop,0,
20968,left_middle,Left,407.00,406.00,19.23,406.00,0,0,,404.00,390.07,slow_stop,0,
20968,left_ring,Left,416.00,414.50,12.82,414.50,0,0,,414.00,400.07,slow_stop,0,
20968,left_pinky,Left,420.00,418.50,32.05,418.50,0,0,,418.00,404.07,slow_stop,0,
21047,right_thumb,Right,360.00,376.50,-183.54,376.50,1,0,,391.00,377.07,slow_stop,0,
21047,right_index,Right,337.00,358.50,-392.41,358.50,1,0,,407.00,393.07,slow_stop,0,
21047,right_middle,Right,338.00,364.00,-392.41,364.00,1,0,,411.00,397.07,slow_stop,0,
21047,right_ring,Right,346.00,364.50,-386.08,364.50,1,0,,412.00,398.07,slow_stop,0,
21047,right_pinky,Right,359.00,375.00,-316.46,375.00,1,0,,409.00,395.07,slow_stop,0,
21047,left_thumb,Left,413.00,415.00,-37.97,415.00,0,0,,414.00,400.07,slow_stop,0,
21047,left_index,Left,402.00,404.50,-37.97,404.50,0,0,,407.00,393.07,slow_stop,0,
21047,left_middle,Left,404.00,405.50,-6.33,405.50,0,0,,404.00,390.07,slow_stop,0,
21047,left_ring,Left,412.00,414.00,-6.33,414.00,0,0,,414.00,400.07,slow_stop,0,
21047,left_pinky,Left,415.00,417.50,-12.66,417.50,0,0,,418.00,404.07,slow_stop,0,
21108,right_thumb,Right,317.00,338.50,-622.95,338.50,1,0,,391.00,377.07,slow_stop,0,
21108,right_index,Right,312.00,324.50,-557.38,324.50,1,0,,407.00,393.07,slow_stop,0,
21108,right_middle,Right,322.00,330.00,-557.38,330.00,1,0,,411.00,397.07,slow_stop,0,
21108,right_ring,Right,327.00,336.50,-459.02,336.50,1,0,,412.00,398.07,slow_stop,0,
21108,right_pinky,Right,337.00,348.00,-442.62,348.00,1,0,,409.00,395.07,slow_stop,0,
21108,left_thumb,Left,410.00,411.50,-57.38,411.50,0,0,,414.00,400.07,slow_stop,0,
21108,left_index,Left,402.00,402.00,-40.98,402.00,0,0,,407.00,393.07,slow_stop,0,
21108,left_middle,Left,403.00,403.50,-32.79,403.50,0,0,,404.00,390.07,slow_stop,0,
21108,left_ring,Left,410.00,411.00,-49.18,411.00,0,0,,414.00,400.07,slow_stop,0,
21108,left_pinky,Left,416.00,415.50,-32.79,415.50,0,0,,418.00,404.07,slow_stop,0,
21172,left_thumb,Left,230.00,320.00,-1429.69,320.00,1,0,,414.00,400.07,slow_stop,0,
21172,left_index,Left,260.00,331.00,-1109.38,331.00,1,0,,407.00,393.07,slow_stop,0,
21172,left_middle,Left,270.00,336.50,-1046.88,336.50,1,0,,404.00,390.07,slow_stop,0,
21172,left_ring,Left,275.00,342.50,-1070.31,342.50,1,0,,414.00,400.07,slow_stop,0,
21172,left_pinky,Left,283.00,349.50,-1031.25,349.50,1,0,,418.00,404.07,slow_stop,0,
21172,left_thumb,Left,406.00,318.00,,318.00,1,0,,414.00,400.07,dt_zero,0,
21172,left_index,Left,403.00,331.50,,331.50,1,0,,407.00,393.07,dt_zero,0,
21172,left_middle,Left,400.00,335.00,,335.00,1,0,,404.00,390.07,dt_zero,0,
21172,left_ring,Left,402.00,338.50,,338.50,1,0,,414.00,400.07,dt_zero,0,
21172,left_pinky,Left,412.00,347.50,,347.50,1,0,,418.00,404.07,dt_zero,0,
21233,left_thumb,Left,396.00,401.00,1360.66,401.00,1,1,401.00,414.00,400.07,approach,0,1360.66
21233,left_index,Left,392.00,397.50,1081.97,397.50,1,1,397.50,407.00,393.07,approach,0,1081.97
21233,left_middle,Left,389.00,394.50,975.41,394.50,1,1,394.50,404.00,390.07,approach,0,975.41
21233,left_ring,Left,377.00,389.50,836.07,389.50,1,1,389.50,414.00,400.07,approach,0,836.07
21233,left_pinky,Left,402.00,407.00,975.41,407.00,1,1,407.00,418.00,404.07,approach,0,975.41
21297,left_thumb,Left,374.00,385.00,-250.00,385.00,1,0,401.00,414.00,400.07,FIRE,1,1360.66
21297,left_index,Left,369.00,380.50,-265.62,380.50,1,0,397.50,407.00,393.07,FIRE,1,1081.97
21297,left_middle,Left,364.00,376.50,-281.25,376.50,1,0,394.50,404.00,390.07,FIRE,1,975.41
21297,left_ring,Left,360.00,368.50,-328.12,368.50,1,0,389.50,414.00,400.07,FIRE,1,836.07
21297,left_pinky,Left,380.00,391.00,-250.00,391.00,1,0,407.00,418.00,404.07,FIRE,1,975.41
21375,left_thumb,Left,360.00,367.00,-230.77,367.00,1,0,,414.00,400.07,slow_stop,0,
21375,left_index,Left,361.00,365.00,-198.72,365.00,1,0,,407.00,393.07,slow_stop,0,
21375,left_middle,Left,351.00,357.50,-243.59,357.50,1,0,,404.00,390.07,slow_stop,0,
21375,left_ring,Left,345.00,352.50,-205.13,352.50,1,0,,414.00,400.07,slow_stop,0,
21375,left_pinky,Left,358.00,369.00,-282.05,369.00,1,0,,418.00,404.07,slow_stop,0,
21437,left_thumb,Left,334.00,347.00,-322.58,347.00,1,0,,414.00,400.07,slow_stop,0,
21437,left_index,Left,339.00,350.00,-241.94,350.00,1,0,,407.00,393.07,slow_stop,0,
21437,left_middle,Left,342.00,346.50,-177.42,346.50,1,0,,404.00,390.07,slow_stop,0,
21437,left_ring,Left,346.00,345.50,-112.90,345.50,1,0,,414.00,400.07,slow_stop,0,
21437,left_pinky,Left,334.00,346.00,-370.97,346.00,1,0,,418.00,404.07,slow_stop,0,
21500,left_thumb,Left,324.00,329.00,-285.71,329.00,1,0,,414.00,400.07,slow_stop,0,
21500,left_index,Left,292.00,315.50,-547.62,315.50,1,0,,407.00,393.07,slow_stop,0,
21500,left_middle,Left,298.00,320.00,-420.63,320.00,1,0,,404.00,390.07,slow_stop,0,
21500,left_ring,Left,305.00,325.50,-317.46,325.50,1,0,,414.00,400.07,slow_stop,0,
21500,left_pinky,Left,308.00,321.00,-396.83,321.00,1,0,,418.00,404.07,slow_stop,0,
21843,left_thumb,Left,283.00,,,,0,0,,414.00,400.07,warmup,0,
21843,left_index,Left,210.00,,,,0,0,,407.00,393.07,warmup,0,
21843,left_middle,Left,221.00,,,,0,0,,404.00,390.07,warmup,0,
21843,left_ring,Left,269.00,,,,0,0,,414.00,400.07,warmup,0,
21843,left_pinky,Left,303.00,,,,0,0,,418.00,404.07,warmup,0,
21905,left_thumb,Left,302.00,292.50,,292.50,1,0,,414.00,400.07,vel_warmup,0,
21905,left_index,Left,216.00,213.00,,213.00,1,0,,407.00,393.07,vel_warmup,0,
21905,left_middle,Left,218.00,219.50,,219.50,1,0,,404.00,390.07,vel_warmup,0,
21905,left_ring,Left,253.00,261.00,,261.00,1,0,,414.00,400.07,vel_warmup,0,
21905,left_pinky,Left,291.00,297.00,,297.00,1,0,,418.00,404.07,vel_warmup,0,
21968,left_thumb,Left,261.00,281.50,-174.60,281.50,1,0,,414.00,400.07,slow_stop,0,
21968,left_index,Left,215.00,215.50,39.68,215.50,1,0,,407.00,393.07,slow_stop,0,
21968,left_middle,Left,229.00,223.50,63.49,223.50,1,0,223.50,404.00,390.07,medium,0,0.00
21968,left_ring,Left,253.00,253.00,-126.98,253.00,1,0,,414.00,400.07,slow_stop,0,
21968,left_pinky,Left,289.00,290.00,-111.11,290.00,1,0,,418.00,404.07,slow_stop,0,
22030,left_thumb,Left,241.00,251.00,-491.94,251.00,1,0,,414.00,400.07,slow_stop,0,
22030,left_index,Left,248.00,231.50,258.06,231.50,1,1,231.50,407.00,393.07,approach,0,258.06
22030,left_middle,Left,266.00,247.50,387.10,247.50,1,1,247.50,404.00,390.07,approach,0,387.10
22030,left_ring,Left,281.00,267.00,225.81,267.00,1,1,267.00,414.00,400.07,approach,0,225.81
22030,left_pinky,Left,295.00,292.00,32.26,292.00,1,0,,418.00,404.07,slow_stop,0,
22093,left_thumb,Left,249.00,245.00,-95.24,245.00,1,0,,414.00,400.07,slow_stop,0,
22093,left_index,Left,251.00,249.50,285.71,249.50,1,1,249.50,407.00,393.07,approach,0,285.71
22093,left_middle,Left,273.00,269.50,349.21,269.50,1,1,269.50,404.00,390.07,approach,0,387.10
22093,left_ring,Left,291.00,286.00,301.59,286.00,1,1,286.00,414.00,400.07,approach,0,301.59
22093,left_pinky,Left,307.00,301.00,142.86,301.00,1,1,301.00,418.00,404.07,approach,0,142.86
22155,left_thumb,Left,266.00,257.50,201.61,257.50,1,1,257.50,414.00,400.07,approach,0,201.61
22155,left_index,Left,265.00,258.00,137.10,258.00,1,1,258.00,407.00,393.07,approach,0,285.71
22155,left_middle,Left,289.00,281.00,185.48,281.00,1,1,281.00,404.00,390.07,approach,0,387.10
22155,left_ring,Left,309.00,300.00,225.81,300.00,1,1,300.00,414.00,400.07,approach,0,301.59
22155,left_pinky,Left,318.00,312.50,185.48,312.50,1,1,312.50,418.00,404.07,approach,0,185.48
22218,left_thumb,Left,256.00,261.00,55.56,261.00,1,0,261.00,414.00,400.07,impact_noreach,0,201.61
22218,left_index,Left,262.00,263.50,87.30,263.50,1,1,263.50,407.00,393.07,medium,0,285.71
22218,left_middle,Left,289.00,289.00,126.98,289.00,1,1,289.00,404.00,390.07,medium,0,387.10
22218,left_ring,Left,315.00,312.00,190.48,312.00,1,1,312.00,414.00,400.07,approach,0,301.59
22218,left_pinky,Left,335.00,326.50,222.22,326.50,1,1,326.50,418.00,404.07,approach,0,222.22
22297,left_thumb,Left,251.00,253.50,-94.94,253.50,1,0,,414.00,400.07,slow_stop,0,
22297,left_index,Left,260.00,261.00,-31.65,261.00,1,0,263.50,407.00,393.07,impact_noreach,0,285.71
22297,left_middle,Left,284.00,286.50,-31.65,286.50,1,0,289.00,404.00,390.07,impact_noreach,0,387.10
22297,left_ring,Left,307.00,311.00,-12.66,311.00,1,0,312.00,414.00,400.07,impact_noreach,0,301.59
22297,left_pinky,Left,318.00,326.50,0.00,326.50,1,0,326.50,418.00,404.07,impact_noreach,0,222.22
22375,left_thumb,Left,249.00,250.00,-44.87,250.00,1,0,,414.00,400.07,slow_stop,0,
22375,left_index,Left,254.00,257.00,-51.28,257.00,1,0,,407.00,393.07,slow_stop,0,
22375,left_middle,Left,278.00,281.00,-70.51,281.00,1,0,,404.00,390.07,slow_stop,0,
22375,left_ring,Left,299.00,303.00,-102.56,303.00,1,0,,414.00,400.07,slow_stop,0,
22375,left_pinky,Left,322.00,320.00,-83.33,320.00,1,0,,418.00,404.07,slow_stop,0,
22437,left_thumb,Left,269.00,259.00,145.16,259.00,1,1,259.00,414.00,400.07,approach,0,145.16
22437,left_index,Left,264.00,259.00,32.26,259.00,1,0,,407.00,393.07,slow_stop,0,
22437,left_middle,Left,287.00,282.50,24.19,282.50,1,0,,404.00,390.07,slow_stop,0,
22437,left_ring,Left,308.00,303.50,8.06,303.50,1,0,,414.00,400.07,slow_stop,0,
22437,left_pinky,Left,326.00,324.00,64.52,324.00,1,0,324.00,418.00,404.07,medium,0,0.00
22500,left_thumb,Left,270.00,269.50,166.67,269.50,1,1,269.50,414.00,400.07,approach,0,166.67
22500,left_index,Left,267.00,265.50,103.17,265.50,1,0,265.50,407.00,393.07,medium,0,0.00
22500,left_middle,Left,295.00,291.00,134.92,291.00,1,1,291.00,404.00,390.07,approach,0,134.92
22500,left_ring,Left,318.00,313.00,150.79,313.00,1,1,313.00,414.00,400.07,approach,0,150.79
22500,left_pinky,Left,344.00,335.00,174.60,335.00,1,1,335.00,418.00,404.07,approach,0,174.60
22562,left_thumb,Left,264.00,267.00,-40.32,267.00,1,0,269.50,414.00,400.07,impact_noreach,0,166.67
22562,left_index,Left,270.00,268.50,48.39,268.50,1,0,,407.00,393.07,slow_stop,0,
22562,left_middle,Left,302.00,298.50,120.97,298.50,1,1,298.50,404.00,390.07,medium,0,134.92
22562,left_ring,Left,329.00,323.50,169.35,323.50,1,1,323.50,414.00,400.07,approach,0,169.35
22562,left_pinky,Left,357.00,350.50,250.00,350.50,1,1,350.50,418.00,404.07,approach,0,250.00
22625,left_thumb,Left,271.00,267.50,7.94,267.50,1,0,,414.00,400.07,slow_stop,0,
22625,left_index,Left,269.00,269.50,15.87,269.50,1,0,,407.00,393.07,slow_stop,0,
22625,left_middle,Left,300.00,301.00,39.68,301.00,1,0,301.00,404.00,390.07,impact_noreach,0,134.92
22625,left_ring,Left,331.00,330.00,103.17,330.00,1,1,330.00,414.00,400.07,medium,0,169.35
22625,left_pinky,Left,362.00,359.50,142.86,359.50,1,1,359.50,418.00,404.07,approach,0,250.00
22765,left_thumb,Left,276.00,,,,0,0,,414.00,400.07,warmup,0,
22765,left_index,Left,282.00,,,,0,0,,407.00,393.07,warmup,0,
22765,left_middle,Left,307.00,,,,0,0,,404.00,390.07,warmup,0,
22765,left_ring,Left,326.00,,,,0,0,,414.00,400.07,warmup,0,
22765,left_pinky,Left,355.00,,,,0,0,,418.00,404.07,warmup,0,
22827,right_thumb,Right,366.00,,,,0,0,,391.00,377.07,warmup,0,
22827,right_index,Right,336.00,,,,0,0,,407.00,393.07,warmup,0,
22827,right_middle,Right,314.00,,,,0,0,,411.00,397.07,warmup,0,
22827,right_ring,Right,287.00,,,,0,0,,412.00,398.07,warmup,0,
22827,right_pinky,Right,260.00,,,,0,0,,409.00,395.07,warmup,0,
22890,left_thumb,Left,278.00,,,,0,0,,414.00,400.07,warmup,0,
22890,left_index,Left,269.00,,,,0,0,,407.00,393.07,warmup,0,
22890,left_middle,Left,299.00,,,,0,0,,404.00,390.07,warmup,0,
22890,left_ring,Left,325.00,,,,0,0,,414.00,400.07,warmup,0,
22890,left_pinky,Left,354.00,,,,0,0,,418.00,404.07,warmup,0,
23030,left_thumb,Left,258.00,,,,0,0,,414.00,400.07,warmup,0,
23030,left_index,Left,271.00,,,,0,0,,407.00,393.07,warmup,0,
23030,left_middle,Left,297.00,,,,0,0,,404.00,390.07,warmup,0,
23030,left_ring,Left,323.00,,,,0,0,,414.00,400.07,warmup,0,
23030,left_pinky,Left,350.00,,,,0,0,,418.00,404.07,warmup,0,
23093,left_thumb,Left,263.00,260.50,,260.50,1,0,,414.00,400.07,vel_warmup,0,
23093,left_index,Left,266.00,268.50,,268.50,1,0,,407.00,393.07,vel_warmup,0,
23093,left_middle,Left,300.00,298.50,,298.50,1,0,,404.00,390.07,vel_warmup,0,
23093,left_ring,Left,337.00,330.00,,330.00,1,0,,414.00,400.07,vel_warmup,0,
23093,left_pinky,Left,367.00,358.50,,358.50,1,0,,418.00,404.07,vel_warmup,0,
23172,left_thumb,Left,254.00,258.50,-25.32,258.50,1,0,,414.00,400.07,slow_stop,0,
23172,left_index,Left,263.00,264.50,-50.63,264.50,1,0,,407.00,393.07,slow_stop,0,
23172,left_middle,Left,298.00,299.00,6.33,299.00,1,0,,404.00,390.07,slow_stop,0,
23172,left_ring,Left,339.00,338.00,101.27,338.00,1,0,338.00,414.00,400.07,medium,0,0.00
23172,left_pinky,Left,370.00,368.50,126.58,368.50,1,0,368.50,418.00,404.07,medium,0,0.00
23233,left_thumb,Left,234.00,244.00,-237.70,244.00,1,0,,414.00,400.07,slow_stop,0,
23233,left_index,Left,263.00,263.00,-24.59,263.00,1,0,,407.00,393.07,slow_stop,0,
23233,left_middle,Left,297.00,297.50,-24.59,297.50,1,0,,404.00,390.07,slow_stop,0,
23233,left_ring,Left,331.00,335.00,-49.18,335.00,1,0,,414.00,400.07,slow_stop,0,
23233,left_pinky,Left,356.00,363.00,-90.16,363.00,1,0,,418.00,404.07,slow_stop,0,
23297,left_thumb,Left,268.00,251.00,109.38,251.00,1,0,251.00,414.00,400.07,medium,0,0.00
23297,left_index,Left,264.00,263.50,7.81,263.50,1,0,,407.00,393.07,slow_stop,0,
23297,left_middle,Left,297.00,297.00,-7.81,297.00,1,0,,404.00,390.07,slow_stop,0,
23297,left_ring,Left,328.00,329.50,-85.94,329.50,1,0,,414.00,400.07,slow_stop,0,
23297,left_pinky,Left,360.00,358.00,-78.12,358.00,1,0,,418.00,404.07,slow_stop,0,
23358,left_thumb,Left,224.00,246.00,-81.97,246.00,1,0,,414.00,400.07,slow_stop,0,
23358,left_index,Left,271.00,267.50,65.57,267.50,1,0,267.50,407.00,393.07,medium,0,0.00
23358,left_middle,Left,309.00,303.00,98.36,303.00,1,0,303.00,404.00,390.07,medium,0,0.00
23358,left_ring,Left,347.00,337.50,131.15,337.50,1,1,337.50,414.00,400.07,approach,0,131.15
23358,left_pinky,Left,376.00,368.00,163.93,368.00,1,1,368.00,418.00,404.07,approach,0,163.93
23422,left_thumb,Left,273.00,248.50,39.06,248.50,1,0,,414.00,400.07,slow_stop,0,
23422,left_index,Left,269.00,270.00,39.06,270.00,1,0,,407.00,393.07,slow_stop,0,
23422,left_middle,Left,299.00,304.00,15.62,304.00,1,0,,404.00,390.07,slow_stop,0,
23422,left_ring,Left,326.00,336.50,-15.62,336.50,1,0,337.50,414.00,400.07,impact_noreach,0,131.15
23422,left_pinky,Left,365.00,370.50,39.06,370.50,1,0,370.50,418.00,404.07,impact_noreach,0,163.93
23483,left_thumb,Left,239.00,256.00,122.95,256.00,1,0,256.00,414.00,400.07,medium,0,0.00
23483,left_index,Left,258.00,263.50,-106.56,263.50,1,0,,407.00,393.07,slow_stop,0,
23483,left_middle,Left,295.00,297.00,-114.75,297.00,1,0,,404.00,390.07,slow_stop,0,
23483,left_ring,Left,341.00,333.50,-49.18,333.50,1,0,,414.00,400.07,slow_stop,0,
23483,left_pinky,Left,377.00,371.00,8.20,371.00,1,0,,418.00,404.07,slow_stop,0,
23547,left_thumb,Left,243.00,241.00,-234.38,241.00,1,0,,414.00,400.07,slow_stop,0,
23547,left_index,Left,272.00,265.00,23.44,265.00,1,0,,407.00,393.07,slow_stop,0,
23547,left_middle,Left,306.00,300.50,54.69,300.50,1,0,,404.00,390.07,slow_stop,0,
23547,left_ring,Left,340.00,340.50,109.38,340.50,1,0,340.50,414.00,400.07,medium,0,0.00
23547,left_pinky,Left,365.00,371.00,0.00,371.00,1,0,,418.00,404.07,slow_stop,0,
23625,left_thumb,Left,262.00,252.50,147.44,252.50,1,1,252.50,414.00,400.07,approach,0,147.44
23625,left_index,Left,251.00,261.50,-44.87,261.50,1,0,,407.00,393.07,slow_stop,0,
23625,left_middle,Left,280.00,293.00,-96.15,293.00,1,0,,404.00,390.07,slow_stop,0,
23625,left_ring,Left,307.00,323.50,-217.95,323.50,1,0,,414.00,400.07,slow_stop,0,
23625,left_pinky,Left,348.00,356.50,-185.90,356.50,1,0,,418.00,404.07,slow_stop,0,
23765,right_thumb,Right,360.00,,,,0,0,,391.00,377.07,warmup,0,
23765,right_index,Right,321.00,,,,0,0,,407.00,393.07,warmup,0,
23765,right_middle,Right,314.00,,,,0,0,,411.00,397.07,warmup,0,
23765,right_ring,Right,309.00,,,,0,0,,412.00,398.07,warmup,0,
23765,right_pinky,Right,300.00,,,,0,0,,409.00,395.07,warmup,0,
23827,left_thumb,Left,283.00,,,,0,0,,414.00,400.07,warmup,0,
23827,left_index,Left,321.00,,,,0,0,,407.00,393.07,warmup,0,
23827,left_middle,Left,360.00,,,,0,0,,404.00,390.07,warmup,0,
23827,left_ring,Left,394.00,,,,0,0,,414.00,400.07,warmup,0,
23827,left_pinky,Left,410.00,,,,0,0,,418.00,404.07,warmup,0,
23890,left_thumb,Left,265.00,274.00,,274.00,1,0,,414.00,400.07,vel_warmup,0,
23890,left_index,Left,265.00,293.00,,293.00,1,0,,407.00,393.07,vel_warmup,0,
23890,left_middle,Left,295.00,327.50,,327.50,1,0,,404.00,390.07,vel_warmup,0,
23890,left_ring,Left,321.00,357.50,,357.50,1,0,,414.00,400.07,vel_warmup,0,
23890,left_pinky,Left,360.00,385.00,,385.00,1,0,,418.00,404.07,vel_warmup,0,
23952,left_thumb,Left,223.00,244.00,-483.87,244.00,1,0,,414.00,400.07,slow_stop,0,
23952,left_index,Left,257.00,261.00,-516.13,261.00,1,0,,407.00,393.07,slow_stop,0,
23952,left_middle,Left,293.00,294.00,-540.32,294.00,1,0,,404.00,390.07,slow_stop,0,
23952,left_ring,Left,327.00,324.00,-540.32,324.00,1,0,,414.00,400.07,slow_stop,0,
23952,left_pinky,Left,359.00,359.50,-411.29,359.50,1,0,,418.00,404.07,slow_stop,0,
24015,left_thumb,Left,255.00,239.00,-79.37,239.00,1,0,,414.00,400.07,slow_stop,0,
24015,left_index,Left,250.00,253.50,-119.05,253.50,1,0,,407.00,393.07,slow_stop,0,
24015,left_middle,Left,276.00,284.50,-150.79,284.50,1,0,,404.00,390.07,slow_stop,0,
24015,left_ring,Left,293.00,310.00,-222.22,310.00,1,0,,414.00,400.07,slow_stop,0,
24015,left_pinky,Left,325.00,342.00,-277.78,342.00,1,0,,418.00,404.07,slow_stop,0,
24155,left_thumb,Left,231.00,,,,0,0,,414.00,400.07,warmup,0,
24155,left_index,Left,256.00,,,,0,0,,407.00,393.07,warmup,0,
24155,left_middle,Left,286.00,,,,0,0,,404.00,390.07,warmup,0,
24155,left_ring,Left,309.00,,,,0,0,,414.00,400.07,warmup,0,
24155,left_pinky,Left,334.00,,,,0,0,,418.00,404.07,warmup,0,
24218,left_thumb,Left,254.00,242.50,,242.50,1,0,,414.00,400.07,vel_warmup,0,
24218,left_index,Left,255.00,255.50,,255.50,1,0,,407.00,393.07,vel_warmup,0,
24218,left_middle,Left,287.00,286.50,,286.50,1,0,,404.00,390.07,vel_warmup,0,
24218,left_ring,Left,317.00,313.00,,313.00,1,0,,414.00,400.07,vel_warmup,0,
24218,left_pinky,Left,349.00,341.50,,341.50,1,0,,418.00,404.07,vel_warmup,0,
24280,right_thumb,Right,361.00,,,,0,0,,391.00,377.07,warmup,0,
24280,right_index,Right,338.00,,,,0,0,,407.00,393.07,warmup,0,
24280,right_middle,Right,308.00,,,,0,0,,411.00,397.07,warmup,0,
24280,right_ring,Right,270.00,,,,0,0,,412.00,398.07,warmup,0,
24280,right_pinky,Right,238.00,,,,0,0,,409.00,395.07,warmup,0,
24422,left_thumb,Left,240.00,,,,0,0,,414.00,400.07,warmup,0,
24422,left_index,Left,262.00,,,,0,0,,407.00,393.07,warmup,0,
24422,left_middle,Left,290.00,,,,0,0,,404.00,390.07,warmup,0,
24422,left_ring,Left,313.00,,,,0,0,,414.00,400.07,warmup,0,
24422,left_pinky,Left,336.00,,,,0,0,,418.00,404.07,warmup,0,
